review_score,review_text,sentimento,x,y
1,"Pedi 3 luminárias e recebi até o momento somente 2. Já reclamei para o entregador, porém não recebi ainda a luminária que está faltando. ",Muito Negativo,7.567778,10.2161455
5,Excelente,Muito Positivo,16.227962,4.7769904
5,Excelente,Muito Positivo,16.22069,4.761983
5,"Me surpreenderam na entrega, antes do prazo estipulado!! Parabéns por fazerem meu desejo de receber antes!!",Muito Positivo,14.719192,9.570418
1,"o produto veio com a caixa do mp3 quebrada e sem a parte da caixa que estava quebrada , e com um grande defeito na bateria.
",Muito Negativo,8.881921,9.784172
3,Recebi o produto errado.,Neutro,9.0306635,10.769923
4,"Produto entregue antes do prazo, satisfeita com a compra.",Positivo,13.696493,11.843936
5,muito bom,Muito Positivo,10.58046,3.2335825
5,Entregou antes da data prevista.estou satisfeito com o produto,Muito Positivo,14.7637415,10.871356
3,O prazo de entrega não foi cumprido. Fiz a compra há mais de 20 dias e não recebi o produto. Pelo rastreamento não é possivel saber o que aconteceu e qual a nova previsão de chegada.,Neutro,8.013978,13.080827
5,"O produto é muito bom é lindo, superou as minhas expectativas!!!! Recomendo!!!!! Amo comprar nas lannister.com, nunca tive problemas!!!!",Muito Positivo,13.7948065,10.346463
1,Não recebi o produto o prazo terminou ontem.,Muito Negativo,8.180545,12.913576
1,"NÃO RECEBI MEU PRODUTO, E A LOJA NÃO SABE NEM ONDE SE ENCONTRA O PRODUTO. PÉSSIMO ATENDIMENTO TAMBÉM NO SAC DA lannister.",Muito Negativo,12.808423,2.2509987
4,"Ótimo atendimento, recebi o produto 10 dias antes do previsto",Positivo,14.725646,10.263405
5,Atendeu as expectativas,Muito Positivo,13.426311,6.1087794
3,na foto tinha tinta canon mais quando chegam os frascos é de outra marca,Neutro,9.656617,9.548919
4,adorei o produto,Positivo,12.286246,10.345951
2,Estou a espera do produto! Está em atraso,Negativo,9.711423,13.193247
5,"Ótima loja, ótimo vendedor cumpre oque diz ",Muito Positivo,12.425736,13.019625
1,"Dia 18 de dezembro de 2017, o produto veio com uma das partes quebrada e outra mal confeccionada (com um encaixe mal feito). 

Solicito a troca deste produto defeituoso por outro em perfeito estado.",Muito Negativo,9.12853,10.910265
5,Produto entregue dentro do prazo estipulado.,Muito Positivo,15.372505,12.489046
1,Comprei duas unidades e só recebi uma,Muito Negativo,6.938931,10.085707
5,Produto entregue dentro do prazo.,Muito Positivo,15.370806,12.479832
5,"Chegou antes do prazo estipulado! 
Super recomendo, o relógio é ótimo era para presente de dia dos pais meu esposo adorou! Além de leve é mais bonito que na foto 😊 ",Muito Positivo,17.959408,9.081662
1,"Deve ser, mas eu nao abri o pacote porque quero cancelar o produro desde o mês passado, mas tá difícil!",Muito Negativo,8.746346,12.894104
1,"Ainda não posso avaliar a loja, pois recebi meu produto com defeito e estou desde sábado tentando entrar em contato e ainda não obtive nenhuma resposta.",Muito Negativo,8.617775,12.004923
3,"Foi a 1º compra com o parceiro targaryen da lannister, acho que está tendo problemas do CORREIOS, por enquanto não posso avaliar.",Neutro,8.497824,11.88884
1,"Comprei cobre leito king de piquet e fou entregue um adamascado, não é o publicado. Tentei falar e não consegui, mandei email para ouvidoria, mais não tive retorno, guardei a foto do divulgado.",Muito Negativo,7.2656803,11.834301
1,"Recebi meu pedido incompleto, embora a nota contasse os 2 produtos conforme a compra e pagamento, dentro da caixa só havia 1 dos produtos comprados. Vale salientar que a embalagem não estava violada.",Muito Negativo,7.6465197,11.016289
5,Recomendo a loja.,Muito Positivo,12.014248,12.85371
5,"muito bem atendido, produto entregue antes do prazo, valeu!.",Muito Positivo,14.701171,10.92246
1,Já pedi a troca e não fizeram,Muito Negativo,7.048323,12.283816
5,Ótimo produto e excelente vendedor...Recomendo-o.,Muito Positivo,13.017627,13.058376
5,"Entrega antes do prazo, recomendo essa loja.",Muito Positivo,12.16549,12.692503
4,"e lindo ,mas bemmmmm fininho",Positivo,11.822364,7.785881
5,"Entrega rápida, relógio design bonito.",Muito Positivo,18.002918,9.070039
4,otimo...,Positivo,15.287134,1.1620032
4,bem legal,Positivo,16.124395,3.3733175
5,Entregue antes do prazo,Muito Positivo,16.030127,8.602082
5,Amei chegou no prazo tudo certo obrigada,Muito Positivo,15.388091,8.381907
5,MT bom ,Muito Positivo,15.447921,0.94082135
5,"Chegou Dentro do Prazo, não veio Amassada.
Ainda Não testei mas parece ser muito boa",Muito Positivo,9.357063,13.347021
5,"Recebi produto antes do prazo previsto, excelente atendimento.",Muito Positivo,14.61376,10.644654
1,Comprei um produto e recebi outro!!! Totalmente insatisfeita.,Muito Negativo,8.03248,10.674603
1,"Não recebi o produto , e não tive nenhum retorno da loja para saber do produto .",Muito Negativo,8.09601,11.578657
4,Loja confiável,Positivo,14.781321,6.576444
5,"Produto original, bom preço e entrega rápida!!!",Muito Positivo,14.025434,10.23716
4,A entrega no prazo como prometido o produto é razoável. ,Positivo,14.740301,12.019497
1,Boa Noite! Eu comprei um pendente amarelo. Recebi PRETO! Já pedi a devolução e até agora nada!,Muito Negativo,8.158746,9.679316
3,"Esse mp3 é um produto chines da pior qualidade que existe áudio péssimo, bateria dura apenas 50min mesmo trocando fone pra um da JBL o áudio ainda é horrível não recomendo ninguém a compra.",Neutro,9.064624,9.5307455
1,Paguei por 2 kits e só recebi 1. O que houve?,Muito Negativo,7.374429,9.958557
5,Td ok.,Muito Positivo,-12.37209,5.137172
5,"Super recomendo ; para mim, foi uma agradável surpresa, o nível de atendimento da Amaricanas.com
Sensacional!!!",Muito Positivo,13.289932,7.5075717
5,Otimo atendimento,Muito Positivo,14.208827,7.978824
4,"produto de ótima qualidade, entrega antes do prazo",Positivo,14.412501,11.86923
5,"O livro chegou bem antes do prazo estipulado, veio bem embalado e o conteúdo é excelente. Fiquei muito satisfeita!",Muito Positivo,14.7016735,10.129734
4,"Ótimo produto
",Positivo,13.357317,14.4352255
1,"estou aguardando o estorno desta compra, gostaria de saber porque estar demorando tanto para isso ser feito .",Muito Negativo,9.170907,12.308494
3,Boa loja,Neutro,11.996602,12.904448
5,Ótimo perfume. Bom vendedor ,Muito Positivo,12.987095,12.916888
5,Tudo certo! Chegou bem antes do prazo e muito bem embalado! Recomendo,Muito Positivo,15.408008,9.345742
1,Não recebi está demorando muito,Muito Negativo,10.234494,8.416597
5,Excelente produto. ,Muito Positivo,13.311033,13.457755
1,Comprei um relógio branco me mandaram preto,Muito Negativo,18.027697,9.042779
4,"Produto bom. Recomendo a compra. Entrega um pouco demorada, mas enfim chegou e está correto.",Positivo,11.817775,11.519205
1,Comprei uma Esmerilhadeira 110v e me mandaram uma 220v. Não tive retorno até o momento.,Muito Negativo,7.686809,10.241713
2,"Não gostei do produto

",Negativo,9.648561,10.351895
5,"Muito bom recomendo , foi muito fácil de comprar , fui sendo informada de todo processo da compra e chegou muito rápido bem antes do prazo previsto ...",Muito Positivo,13.678668,10.99025
1,"Não foi nem emitida a nota fiscal dentro do prazo de entrega, quero cancelar meu pedido ! ",Muito Negativo,7.465443,12.633728
4,"Como se trata de um metal precioso, vou só pedir para um especialista confirmar se é prata, mesmo.
Obg",Positivo,8.072132,8.971405
1,O tipo de entrega (pac) é muito demorado.,Muito Negativo,9.763223,12.255624
5,Recebi bem antes do prazo. Produto lindo !!!!,Muito Positivo,14.63271,9.801566
5,"Ele é maravilhoso, muito bonito, amei <3",Muito Positivo,12.259574,7.403834
1,"Não recebi meu produto, e já está com 2 dias de atraso. Contato com o cliente é péssimo. enviei 3 emails e nunca fui respondido. Já efetuei outras compras, mas essa foi a pior até agora.",Muito Negativo,7.909665,12.345705
5,"ENTREGA ANTES DO PRAZO, ORIGINAL E LACRADO",Muito Positivo,13.027434,1.9805069
3,"Geralmente uma boa loja, mas ainda estou aguardando o produto para melhor avaliar.",Neutro,12.379611,12.490224
5,Produto chegou rapidamente e conforme o anunciado.,Muito Positivo,13.239837,9.566047
5,Produto correto bom vendedor recomendo,Muito Positivo,13.100553,13.539543
1,Câmera não funcionou ,Muito Negativo,9.352876,9.722915
5,muito bom recomendo.,Muito Positivo,13.37593,7.3251467
5,"Entrega rápidissima, produtos conforme o anúncio...
Recomendadissimo!",Muito Positivo,13.442257,12.069963
1,"Não recebi meu produto, muito menos o dinheiro da devolução b",Muito Negativo,7.419837,11.389472
3,"Produto conforme o esperado e entregue no prazo, continuem assim. ",Neutro,15.339587,12.261148
5,"Adoro vcs, produto entregue no prazo e com maior cuidado.
Parabens pela responsabilidade e consideração com o consumidor
Um Abraço a todos",Muito Positivo,14.462178,7.946843
2,"A Capa não é para esse celular, ela não cabe direito e não da para escutar música sem retirar ela pq não tem q entrada. A película fica curta e não preenche toda tela.",Negativo,9.213663,9.567544
5,Na primeira vez de uso a capa rasgou.,Muito Positivo,9.342109,10.071006
4,Produto ótimo! Recebi dentro do prazo estipulado.,Positivo,15.109872,9.478779
4,"Produto de qualidade intermediária, porém muito bonito!",Positivo,13.808246,13.024053
1,"Na página do produto a foto mostra um produto original, com a maçã da apple. O produto chegou e não é um produto original.",Muito Negativo,9.406771,9.938355
4,Achei só muito demorado o prazo para a entrega.,Positivo,7.6356635,13.245462
4,"Comprei um relógio preto, porém chegou um vermelho, resolvi ficar com esse por também ter combinado com o quarto",Positivo,18.062485,9.011629
5,"Produto perfeito, entrega dentro do prazo e atenciosos com o cliente.",Muito Positivo,14.451801,12.0137615
1,"Comprei um módulo de controle para LEDs e recebi uma sauna, sim, uma sauna!!!!!
Já fazem 4 dias e até agora não recebi um contato da loja!!!! Não recomendo.",Muito Negativo,8.072138,10.113793
5,Muito boa a qualidade do produto gostei recomendo ,Muito Positivo,13.071893,11.19801
1,"Minha mercadoria não chegou, a base do bebê conforto na qual estava incluso no kit não chegou até o momento. ",Muito Negativo,7.7226124,9.826304
5,"Muito bom, chegou antes do prazo. ",Muito Positivo,15.716097,9.265749
5,Minha primeira compra veio certinho. ,Muito Positivo,12.785755,11.294437
5,Muito bom produto! ,Muito Positivo,13.30948,13.097037
5,Foi rápido ,Muito Positivo,12.45594,8.387347
4,A compra foi muito fácil. Apenas houve pequena demora na entrega.,Positivo,13.425347,10.26921
2,Foto muito diferente principalmente a graninha sintética muito rala...diferente da foto,Negativo,9.816938,9.536899
1,O produto veio com defeito pois após montá-lo segundo as especificações do mesmo e foto da internet a rede ficou no chão. Acredito que o tubo das extremidades aonde rede é pendurada está curto.,Muito Negativo,9.008695,10.097584
1,"Comprei 2 relógios e recebi somente 1. Assinei a entrega porque imaginei que viriam em duas entregas separadas, porém quando abri na nota fiscal estão os dois. Espero urgente uma posição.",Muito Negativo,7.0613937,10.50058
1,"A compra feita em janeiro, não entregue, agora, com restituição do valor através de voucher, nada de entregar.",Muito Negativo,8.095063,12.424882
5,"O pedido chegou super rápido, é de ótima qualidade! Fiquei um pouco apreensiva antes da entrega, já que tive problemas com outras lojas parceiras da stark. ",Muito Positivo,12.649723,11.93089
1,A caixa transporte não foi entregue e o pedido aparece baixado,Muito Negativo,7.387434,12.505619
4,Bom produto e rápida entrega. Satisfeito.,Positivo,13.00353,10.022385
5,excelente parceiros targaryen e Elba confecções. parabéns a todos e obrigada pelo excelente atendimento. bom dia,Muito Positivo,13.512185,10.789502
2,"Recebi o produto com problema, passei um Email com detalhes problema, até agora não tive respostas.",Negativo,8.572523,12.077526
1,"Não posso avaliar sem ter recebido o material, até agora minha avaliação é extremamente negativa.",Muito Negativo,9.167891,12.98702
2,não recebi o produto ainda...,Negativo,9.106479,13.109739
1,"Eu realizei a compra de 4 unidades e só chegaram 2 unidades na minha residência, porém, no meu cartão foi cobrado o valor referente as 4 unidades, ninguém resolve o problema. NÃO RECOMENDO!
",Muito Negativo,6.9680133,10.374183
4,Prateleira forte. Chegou antes do prazo.,Positivo,16.015226,9.279806
5,Excelente ,Muito Positivo,16.25876,4.747451
5,Loja maravilhosa! DVD excelente.,Muito Positivo,13.684813,13.736249
1,"O produto veio incompleto, sem condições de montagem e uso ",Muito Negativo,8.899703,10.887017
5,Excelente,Muito Positivo,16.238373,4.7508163
5,Atendeu as minhas expectativas.,Muito Positivo,13.392459,6.183876
1,Pedi e não recdebi o produto mudaram duas vezes a data da entrega e não recebi o produto e gostaria de saber vou ficar no prejuizo ?????,Muito Negativo,8.250161,12.892867
2,Mais agilidade na entrega ,Negativo,13.451439,8.97485
5,muito rabido top,Muito Positivo,14.535627,2.3199677
1,Paguei por 6 cadeiras e entregaram apenas 5,Muito Negativo,7.0755243,9.350812
4,"Recomendo esta loja entrega direitinho
",Positivo,12.189271,12.808197
3,Prazo estabelecido de forma extremam ente longa. Demorou muito,Neutro,10.350235,8.430122
5,"Muito bom, chegou bem antes do prazo",Muito Positivo,15.563264,9.265392
4,produto bom e entrega rápida.,Positivo,12.837425,9.818163
1,"Não recebi o produto. stark disse que acabou em estoque. ME deram um vale compra, mas quero o dinheiro de volta (estorno). E até agora não sei como solicita o estorno. Como faço? Grato",Muito Negativo,7.125687,11.579491
4,Bom,Positivo,16.07013,0.63015175
5,Melhor tempo de entrega. Produto de excelente qualidade. Supera as expectativas.,Muito Positivo,14.217318,12.001461
5,A encomenda chegou certinha e antes do prazo previsto. Recomendo! ,Muito Positivo,15.442362,9.720302
1,Comprei uma marca e veio outro bem inferior. Já pedi p devolver. Estou aguardando.,Muito Negativo,7.6489296,10.8212
4,"O pé do personagem veio descolando. Mas pelo preço , valeu.",Positivo,10.903646,10.973795
5,Amei o produto ,Muito Positivo,12.268544,10.363829
5,"Recomendo esta loja pela qualidade, preço e rapidez na entrega.",Muito Positivo,12.309571,12.609636
4,"Considero que a loja foi muito boa, produto entregue até antes do prazo, chegou bem embalado, não tive problema com pagamento.
Quanto ao produto, tem bom tamanho, mas achei o rebote fraco.",Positivo,12.556967,12.1025
5,"Produto e entrega conforme combinado.
",Muito Positivo,14.612749,12.7466755
1,Estou aguardando até hoje,Muito Negativo,9.892499,13.826731
4,Recebi o produto certo no tempo certo,Positivo,14.348742,11.174061
1,"Comprei dois produtos no mesmo dia, sexta-feira de black friday, no início de dezembro. O jogo de panelas tramontina chegou dentro do prazo, que era até o dia 11-12, mas a pipoqueira ainda não chegou.",Muito Negativo,8.546586,12.7970705
2,"A caixa dá a impressão de produto usado, a qualidade deixa a desejar. Como foi para minha neta, passou. Mas guardei a nota e se der problema vou reclamar, pois achei caro para a aparencia e qualidade ",Negativo,9.915299,10.869057
1,Vou me casar e comprei vários produtos nas lojas lannister e só está dando problema até agora não chegou!,Muito Negativo,9.2738695,11.793081
5,Estou sastifeita com a loja meu produto foi entregue antes do prazo. Tudo ok.,Muito Positivo,12.696388,12.166862
5,Foi entregue antes do prazo.,Muito Positivo,15.873872,9.746296
3,Não posso crucificar a empresa que comprei o produto tendo em vista que a culpa é dos correios,Neutro,7.90401,11.624643
5,"Muito satisfeita com o produto, entrega e a praticidade do site. ",Muito Positivo,13.265135,11.248542
1,Sem palavras,Muito Negativo,8.825652,8.091657
5,PRODUTO AINDA ESTÁ NO CORREIO,Muito Positivo,12.847461,2.1148245
5,cumpriu todas e detalhadas instrucoes prometidas ,Muito Positivo,13.35299,5.8418593
5,Naravilhoso,Muito Positivo,14.518244,0.7905453
1,"Eu comprei duas e so foi entregue uma.
Ainda estou aguardando a solução do problema pq eu paguei por duas e so recebi uma.",Muito Negativo,7.0869493,10.502632
